#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 09 07 50 251  2.2  3.9  1.62 13.79  7.06 262 1015.4  12.1  14.0 999.0 99.0 99.00
2011 01 09 08 50 240  2.2  3.3  1.57 14.81  6.88 260 1015.1  12.3  14.0 999.0 99.0 99.00
2011 01 09 09 50 272  2.8  4.2  1.59 13.79  7.31 258 1015.8  12.6  14.0 999.0 99.0 99.00
2011 01 09 10 50 303  3.8  4.9  1.63 13.79  7.41 267 1015.8  12.7  14.0 999.0 99.0 99.00
2011 01 09 11 50 304  2.5  3.3  1.59 13.79  7.23 271 1015.7  12.7  14.1 999.0 99.0 99.00
2011 01 09 12 50 300  3.7  4.8  1.59 13.79  7.06 278 1015.7  12.7  14.0 999.0 99.0 99.00
2011 01 09 13 50 303  3.8  4.8  1.47 14.81  6.67 271 1016.0  12.7  14.0 999.0 99.0 99.00
2011 01 09 14 50 277  4.1  5.2  1.59 13.79  6.89 266 1016.5  12.8  14.0 999.0 99.0 99.00
2011 01 09 15 50 292  4.7  6.2  1.44 14.81  6.92 259 1017.0  12.8  14.1 999.0 99.0 99.00
2011 01 09 16 50 306  4.5  5.9  1.39 12.90  6.69 268 1017.7  12.8  14.2 999.0 99.0 99.00
2011 01 09 17 50 285  3.9  5.1  1.46 13.79  6.74 250 1017.6  12.6  14.2 999.0 99.0 99.00
2011 01 09 18 50 273  4.5  5.4  1.35 13.79  6.73 257 1017.3  12.6  14.3 999.0 99.0 99.00
2011 01 09 19 50 285  4.5  5.4  1.24 13.79  6.58 243 1016.6  12.8  14.3 999.0 99.0 99.00
2011 01 09 20 50 294  3.8  4.7  1.26 13.79  6.63 254 1015.7  12.9  14.3 999.0 99.0 99.00
2011 01 09 21 50 288  4.2  5.3  1.28 13.79  6.64 254 1015.5  12.9  14.4 999.0 99.0 99.00
2011 01 09 22 50 287  5.6  6.7  1.26 12.90  6.36 285 1015.5  12.3  14.4 999.0 99.0 99.00
2011 01 09 23 50 272  5.2  6.3  1.38 13.79  6.17 278 1015.6  12.3  14.4 999.0 99.0 99.00
2011 01 10 00 50 270  4.2  5.6  1.44 13.79  6.38 266 1015.6  12.0  14.3 999.0 99.0 99.00
2011 01 10 01 50 284  4.2  5.6  1.42 13.79  6.43 240 1016.4  12.1  14.3 999.0 99.0 99.00
